2020-01-02,-0.6062398930252206
2020-01-03,3.542172794842486
2020-01-06,0.15169159331179222
2020-01-07,-0.6828608509075389
2020-01-08,-5.2482265528534615
2020-01-09,-0.671577985140026
2020-01-10,-0.6845461937745068
2020-01-13,-1.9859755317408665
2020-01-14,0.40962011869322257
2020-01-15,-0.9697448049323218
2020-01-16,0.48632643889706206
2020-01-17,-0.2512917321829516
2020-01-21,-0.3061677733663487
2020-01-22,-2.58142358948611
2020-01-23,-2.292272986631418
2020-01-24,-1.8527779121060572
2020-01-27,-0.621060967367109
2020-01-28,-0.3340674241564291
2020-01-29,-0.008212195603864126
2020-01-30,-2.309896766523793
2020-01-31,0.21316996306158503
2020-02-03,-3.514405399500852
2020-02-04,-2.1098023752798305
2020-02-05,1.7015392440259771
2020-02-06,-0.12305435382376187
2020-02-07,-0.7569456321369401
2020-02-10,-2.06300275284515
2020-02-11,0.6939858189084878
2020-02-12,1.7543236396247786
2020-02-13,0.6740376146426
2020-02-14,1.0610820255590134
2020-02-18,0.36167439402648643
2020-02-19,1.953994605216774
2020-02-20,1.1599603166895442
2020-02-21,0.058078570759023326
2020-02-24,-1.131504848966516
2020-02-25,-0.7122552954496055
2020-02-26,-1.935590504165384
2020-02-27,0.3664606341503257
2020-02-28,-4.318086836469715
2020-03-02,0.7533050722211964
2020-03-03,3.2422169803243555
2020-03-04,-4.333174334498449
2020-03-05,0.767903120275975
2020-03-06,-9.038677179648785
2020-03-09,-18.592735844708606
2020-03-10,7.156230338741568
2020-03-11,-0.0709113613202382
2020-03-12,2.6894864564840084
2020-03-13,-6.746715436668419
2020-03-16,0.6586313062515226
2020-03-17,-11.588846333912105
2020-03-18,-19.987474376632324
2020-03-19,22.142040722763173
2020-03-20,-18.97302435525615
2020-03-23,22.051788364205038
2020-03-24,-17.186784400731067
2020-03-25,-2.232327636411984
2020-03-26,-24.8747069772707
2020-03-27,-4.115923442599558
2020-03-30,-11.532505616475476
2020-03-31,46.71157501254824
2020-04-01,2.326198207288705
2020-04-02,22.378636756110474
2020-04-03,13.811266483213316
2020-04-06,-13.074280162802376
2020-04-07,-10.061832722169994
2020-04-08,3.414723413625251
2020-04-09,-9.421606297527404
2020-04-13,-1.5690346184617385
2020-04-14,-12.271648501359094
2020-04-15,0.7776340795560264
2020-04-16,-1.1557896460504615
2020-04-17,-9.711300574630233
2020-04-20,-300.5696500438795
2020-04-21,-121.69837147400126
2020-04-22,51.29542524389215
2020-04-23,10.452621477015441
2020-04-24,5.088182331360384
2020-04-27,-25.03921730314979
2020-04-28,2.2992708147079415
2020-04-29,19.213980671261737
2020-04-30,28.578506762692168
2020-05-01,4.7395271479204455
2020-05-04,3.4712437688579714
2020-05-05,19.2742848084473
2020-05-06,-2.223688819477375
2020-05-07,-1.736133207062704
2020-05-08,3.1163338102897122
2020-05-11,-2.884941061382261
2020-05-12,8.848421531493738
2020-05-13,-0.15016399068706993
2020-05-14,7.101380794124205
2020-05-15,7.1385212040760235
2020-05-18,5.657788083544596
2020-05-19,2.2953808841753203
2020-05-20,2.600359416686143
2020-05-21,2.8120731384431092
2020-05-22,-2.5454215927392347
2020-05-26,2.6531138198733344
2020-05-27,-6.633655111359279
2020-05-28,2.816986187358778
2020-05-29,5.267065573580856
2020-06-01,-0.5179774901562313
2020-06-02,3.2752173851793263
2020-06-03,0.15405179670567698
2020-06-04,0.5041085101413127
2020-06-05,3.4844968753639143
2020-06-08,-4.283205425065932
2020-06-09,2.7311115654766396
2020-06-10,1.8514999853924599
2020-06-11,-3.261838311389812
2020-06-12,-1.5417370204949645
2020-06-15,1.6409702369138806
2020-06-16,1.7290172101357224
2020-06-17,-0.6337010042117363
2020-06-18,2.274783407658703
2020-06-19,2.838675614281257
2020-06-22,1.7081287662640183
2020-06-23,-0.8291311227908285
2020-06-24,-4.144089229493296
2020-06-25,1.122305767800925
2020-06-26,1.5558476231108676
2020-06-29,1.8116515539806823
2020-06-30,-2.2119717426139007
2020-07-01,1.161022456063171
2020-07-02,1.3754185924277857
2020-07-06,-1.3883948266560482
2020-07-07,1.0423550355744813
2020-07-08,0.17692970254033014
2020-07-09,-2.663667844963054
2020-07-10,1.5033674473305882
2020-07-13,-0.5015840981290762
2020-07-14,-0.4480659422866292
2020-07-15,1.5238197014893933
2020-07-16,-0.8505436360682983
2020-07-17,-0.6889255405808521
2020-07-20,0.03382257017167421
2020-07-21,2.146520122661749
2020-07-22,-0.16158702453281573
2020-07-23,-1.1629751335782983
2020-07-24,1.0689311757941669
2020-07-27,-0.01980196630300326
2020-07-28,-0.8692926257351021
2020-07-29,-0.3838200109337971
2020-07-30,-2.819230754524109
2020-07-31,0.028212218286695952
2020-08-03,1.2595287546076057
2020-08-04,1.7751516911903014
2020-08-05,0.8896463056215873
2020-08-06,-1.2594816308172847
2020-08-07,-1.8858927627150992
2020-08-10,1.6808007683568356
2020-08-11,-0.3552400591679305
2020-08-12,1.4832151319987594
2020-08-13,-0.6382952764504994
2020-08-14,-0.48355536445992764
2020-08-17,1.785912429744017
2020-08-18,-0.1799548080934334
2020-08-19,0.3905633018279331
2020-08-20,-0.9226000211993595
2020-08-21,-0.9727180921582734
2020-08-24,-0.5009604955215635
2020-08-25,1.4391254123877735
2020-08-26,-0.7037217501912663
2020-08-27,-0.8944463803977444
2020-08-28,-0.33932763980128455
2020-09-01,-0.23577116922720542
2020-09-02,-1.200192415076096
2020-09-03,-0.4605595345872359
2020-09-04,-3.472126118825973
2020-09-08,-4.93728405106991
2020-09-09,1.6269739059247113
